Name,Date,Violation,Address,CountyName,CountyValue
DUCK PUB,"Sept. 6, 2018",Emergency order recommended,"DUCK PUB 1037 Lakeport Plaza, Okeechobee (Glades county), FL, 34974",Glades,glades
JOEY'S PIZZA & SUBS 4,"June 28, 2018",Warning Issued,"JOEY'S PIZZA & SUBS 4 699 Us Hwy 27, Moore Haven (Glades county), FL, 33471",Glades,glades
KOOLY K,"June 28, 2018",Administrative complaint recommended,"KOOLY K 1000 Us Highway 27, Moore Haven (Glades county), FL, 33471",Glades,glades
ANTOJITOS MEXICO LINDO,"June 27, 2018",Warning Issued,"ANTOJITOS MEXICO LINDO 299 A1 Nw, Moore Haven (Glades county), FL, 33471",Glades,glades
CONE HEADS,"March 15, 2019",Warning Issued,"CONE HEADS 8020 Cape San Blas Rd, Cape San Blas (Gulf county), FL, 32456",Gulf,gulf
PEACHY'S BEACH EATS,"March 15, 2019",Administrative complaint recommended,"PEACHY'S BEACH EATS 143/145 Acklins Island Dr, Port St. Joe (Gulf county), FL, 32456",Gulf,gulf
DAGWOOD'S DELICATESSEN & CATERING,"Feb. 27, 2019",Warning Issued,"DAGWOOD'S DELICATESSEN & CATERING 112 Reid Ave, Port St Joe (Gulf county), FL, 32456",Gulf,gulf
CORNER CAFE,"Feb. 27, 2019",Warning Issued,"CORNER CAFE 108 N Hwy 71, Wewahitchka (Gulf county), FL, 32465",Gulf,gulf
CROSS ROADS SPEEDWAY REST,"Feb. 13, 2019",Administrative complaint recommended,"CROSS ROADS SPEEDWAY REST 5467 Sr 6 W, Jasper (Hamilton county), FL, 32052",Hamilton,hamilton
FAMILIA CONCEPCION CATERING,"Dec. 26, 2018",Warning Issued,"FAMILIA CONCEPCION CATERING 6494 Nw Cr 152, Jennings (Hamilton county), FL, 32053",Hamilton,hamilton
PIONEER RESTAURANT,"March 14, 2019",Warning Issued,"PIONEER RESTAURANT Cor Hwy 64/Us Hwy 17, Zolfo Springs (Hardee county), FL, 33890",Hardee,hardee
CHUEY'S TAQUERIA,"March 14, 2019",Warning Issued,"CHUEY'S TAQUERIA 3052 Us 17 S, Zolfo Springs (Hardee county), FL, 33890",Hardee,hardee
ACAPULCO CAFE,"March 7, 2019",Warning Issued,"ACAPULCO CAFE 3410 S Hwy 17, Zolfo Springs (Hardee county), FL, 33890",Hardee,hardee
BOWLING GREEN DINER,"Feb. 19, 2019",Warning Issued,"BOWLING GREEN DINER 4816 Hwy 17 North, Bowling Green (Hardee county), FL, 33834",Hardee,hardee
OXBOW GRILLE,"March 14, 2019",Warning Issued,"OXBOW GRILLE 1563 Oxbow Dr, Labelle (Hendry county), FL, 33935",Hendry,hendry
PANADERIA Y PALETERIA LA VICTORIA,"March 14, 2019",Warning Issued,"PANADERIA Y PALETERIA LA VICTORIA 155 W Cowboy Way, La Belle (Hendry county), FL, 33935",Hendry,hendry
SUBWAY #24222,"March 15, 2019",Call Back - Admin. complaint recommended,"SUBWAY #24222 4144 Mariner Blvd, Spring Hill (Hernando county), FL, 34609",Hernando,hernando
KALLY K'AS,"March 14, 2019",Warning Issued,"KALLY K'AS 3383 Commercial Way, Spring Hill (Hernando county), FL, 34606",Hernando,hernando
SUBWAY #24222,"March 14, 2019",Warning Issued,"SUBWAY #24222 4144 Mariner Blvd, Spring Hill (Hernando county), FL, 34609",Hernando,hernando
RICHIE CHEESESTEAK,"March 14, 2019",Warning Issued,"RICHIE CHEESESTEAK 6191 Deltona Blvd, Spring Hill (Hernando county), FL, 34606",Hernando,hernando
HOOTERS OF SPRINGHILL,"March 13, 2019",Administrative complaint recommended,"HOOTERS OF SPRINGHILL 3437 Commercial Way, Spring Hill (Hernando county), FL, 34606",Hernando,hernando
BISTRO (THE),"March 13, 2019",Warning Issued,"BISTRO (THE) 10 S Main St, Brooksville (Hernando county), FL, 34601",Hernando,hernando
UP 4 BREAKFAST,"March 9, 2019",Emergency Order Callback Time Extension,"UP 4 BREAKFAST 14359 Spring Hill Drive, Spring Hill (Hernando county), FL, 34609",Hernando,hernando
UP 4 BREAKFAST,"March 8, 2019",Emergency order recommended,"UP 4 BREAKFAST 14359 Spring Hill Drive, Spring Hill (Hernando county), FL, 34609",Hernando,hernando
ROOSTERS CAFE,"March 6, 2019",Warning Issued,"ROOSTERS CAFE 715 W Jefferson St, Brooksville (Hernando county), FL, 34601",Hernando,hernando
MIKES CAFA,"March 6, 2019",Warning Issued,"MIKES CAFA 3021 Commercial Way, Spring Hill (Hernando county), FL, 34606",Hernando,hernando
THE PRESS BOX,"March 6, 2019",Warning Issued,"PRESS BOX 7385 Sring Hill Dr, Spring Hill (Hernando county), FL, 34606",Hernando,hernando
WENDY'S #8278,"March 5, 2019",Warning Issued,"WENDY'S #8278 14339 Spring Hill Dr, Spring Hill (Hernando county), FL, 34609",Hernando,hernando
MY NANNY'S RESTAURANT,"March 4, 2019",Warning Issued,"MY NANNY'S RESTAURANT 5323 Commercial Way, Spring Hill (Hernando county), FL, 34608",Hernando,hernando
R&R COFFEE CAFA AND MORE,"March 2, 2019",Warning Issued,"R&R COFFEE CAFA AND MORE 9181 Southern Charm Circ, Brooksville (Hernando county), FL, 34613",Hernando,hernando
THE  SHOAL LINE WATERFRONT PUB,"March 1, 2019",Emergency Order Callback Time Extension,"SHOAL LINE WATERFRONT PUB 3305 Shoal Line Blvd, Hernando Beach (Hernando county), FL, 34607",Hernando,hernando
THE  SHOAL LINE WATERFRONT PUB,"Feb. 28, 2019",Emergency order recommended,"SHOAL LINE WATERFRONT PUB 3305 Shoal Line Blvd, Hernando Beach (Hernando county), FL, 34607",Hernando,hernando
THE GRILL AT SILVERTHORN INC,"Feb. 28, 2019",Warning Issued,"GRILL AT SILVERTHORN INC 4550 Golf Club Lane, Spring Hill (Hernando county), FL, 34609",Hernando,hernando
WORLD WOOD GOLF CLUB,"Feb. 28, 2019",Warning Issued,"WORLD WOOD GOLF CLUB 17590 Ponce Deleon Blvd, Brooksville (Hernando county), FL, 346140809",Hernando,hernando
UPPER DECK CAFE,"Feb. 28, 2019",Warning Issued,"UPPER DECK CAFE 5386 Darlene St, Weeki Wachee (Hernando county), FL, 34607",Hernando,hernando
CAPTAINS CORNER,"Feb. 27, 2019",Warning Issued,"CAPTAINS CORNER 1691 E Jefferson St, Brooksville (Hernando county), FL, 34601",Hernando,hernando
CHULAS MEXICAN GRILL,"Feb. 27, 2019",Warning Issued,"CHULAS MEXICAN GRILL 11061 Spring Hill Dr, Spring Hill (Hernando county), FL, 34608",Hernando,hernando
MERMAIDS LOUNGE & EATERY,"Feb. 26, 2019",Warning Issued,"MERMAIDS LOUNGE & EATERY 4564 Commercial Way, Spring Hill (Hernando county), FL, 34606",Hernando,hernando
LITTLE CAESAR'S PIZZA,"Feb. 26, 2019",Warning Issued,"LITTLE CAESAR'S PIZZA 6216 Commercial Way, Weeki Wachee (Hernando county), FL, 34613-6325",Hernando,hernando
CHINA 1,"Feb. 25, 2019",Warning Issued,"CHINA 1 1446 Pinehurst Dr, Spring Hill (Hernando county), FL, 34606",Hernando,hernando
POPEYES,"Feb. 22, 2019",Warning Issued,"POPEYES 843 S Us Hwy 41, Brooksville (Hernando county), FL, 34601",Hernando,hernando
BEACON THEATRES,"Feb. 21, 2019",Warning Issued,"BEACON THEATRES 12961 Cortez Blvd, Brooksville (Hernando county), FL, 34613",Hernando,hernando
GREEK CITY CAFE OF BROOKSVILLE,"Feb. 19, 2019",Warning Issued,"GREEK CITY CAFE OF BROOKSVILLE 13178 Cortez Blvd, Spring Hill (Hernando county), FL, 34613",Hernando,hernando
WENDYS OLD FASHIONED HAMBURGERS,"March 15, 2019",Warning Issued,"WENDYS OLD FASHIONED HAMBURGERS 411 Us Hwy 27 S, Avon Park (Highlands county), FL, 33825",Highlands,highlands
DOWNTOWN DELI,"March 15, 2019",Warning Issued,"DOWNTOWN DELI 231 S Ridgewood Dr, Sebring (Highlands county), FL, 33870",Highlands,highlands
SOUTHERN CHARM,"March 15, 2019",Warning Issued,"SOUTHERN CHARM 3 South Lake Ave, Avon Park (Highlands county), FL, 33825",Highlands,highlands
TRACK SHACK,"March 13, 2019",Warning Issued,"TRACK SHACK 130 Authority Ln, Sebring (Highlands county), FL, 33870",Highlands,highlands
BLUE LAGOON SALOON,"March 11, 2019",Warning Issued,"BLUE LAGOON SALOON 4120 N Hwy 27, Sebring (Highlands county), FL, 33870",Highlands,highlands
YUMS CHINESE FOOD,"March 6, 2019",Call Back - Admin. complaint recommended,"YUMS CHINESE FOOD 2926 Us Hwy 27 S, Sebring (Highlands county), FL, 33870",Highlands,highlands
RANCHERO CAFE & RESTAURANT,"March 5, 2019",Warning Issued,"RANCHERO CAFE & RESTAURANT 344 N Ridgewood Dr, Sebring (Highlands county), FL, 33870",Highlands,highlands
YUMS CHINESE FOOD,"March 5, 2019",Warning Issued,"YUMS CHINESE FOOD 2926 Us Hwy 27 S, Sebring (Highlands county), FL, 33870",Highlands,highlands
ALL AMERICAN GRILL,"March 1, 2019",Warning Issued,"ALL AMERICAN GRILL 3400 Sebring Pkwy, Sebring (Highlands county), FL, 33870",Highlands,highlands
HAMMOCK RESTAURANT,"March 1, 2019",Warning Issued,"HAMMOCK RESTAURANT 2222 Golf Hammock Dr, Sebring (Highlands county), FL, 33872",Highlands,highlands
SMOKE SHACK OF LAKE PLACID,"March 1, 2019",Call Back - Admin. complaint recommended,"SMOKE SHACK OF LAKE PLACID 123 Us 27 N, Lake Placid (Highlands county), FL, 33852",Highlands,highlands
SUNSET GRILLE JR INC,"Feb. 26, 2019",Warning Issued,"SUNSET GRILLE JR INC 2650 Us 27, Sebring (Highlands county), FL, 33870",Highlands,highlands
THAI HOUSE,"Feb. 26, 2019",Warning Issued,"THAI HOUSE 3750 N Us Hwy 27 Unit 40, Sebring (Highlands county), FL, 33870",Highlands,highlands
DIMITRI'S FAMILY RESTAURANT,"Feb. 25, 2019",Warning Issued,"DIMITRI'S FAMILY RESTAURANT 2710 Kenilworth Blvd, Sebring (Highlands county), FL, 33870",Highlands,highlands
CHEF BUDDYS,"Feb. 20, 2019",Warning Issued,"CHEF BUDDYS 381 E Interlake Blvd, Lake Placid (Highlands county), FL, 33852",Highlands,highlands
HANKS PIZZA,"Oct. 1, 2019",Warning Issued,"HANKS PIZZA 8830 N Himes Ave, Tampa (Hillsborough county), FL, 33614",Hillsborough,hillsborough
BOAT RUN,"March 15, 2019",Warning Issued,"BOAT RUN 615 Channelside Dr Unit 5, Tampa (Hillsborough county), FL, 33602",Hillsborough,hillsborough
CULVER'S OF BRANDON,"March 15, 2019",Warning Issued,"CULVER'S OF BRANDON 2470 S Falkenburg Rd, Tampa (Hillsborough county), FL, 33619",Hillsborough,hillsborough
EDISON'S SWIGAMAJIG,"March 15, 2019",Warning Issued,"EDISON'S SWIGAMAJIG 615 Channelside Dr Units 11&12, Tampa (Hillsborough county), FL, 33602",Hillsborough,hillsborough
PAPA JOE'S,"March 15, 2019",Warning Issued,"PAPA JOE'S 9520 E Martin Luther King Jr Blvd, Tampa (Hillsborough county), FL, 33610",Hillsborough,hillsborough
SALEM'S,"March 15, 2019",Warning Issued,"SALEM'S 903 Brandon Blvd, Brandon (Hillsborough county), FL, 33511",Hillsborough,hillsborough
COUNTRY COMFORT,"March 15, 2019",Warning Issued,"COUNTRY COMFORT 12830b E Mlk Blvd, Dover (Hillsborough county), FL, 33527",Hillsborough,hillsborough
MONTADOS,"March 15, 2019",Warning Issued,"MONTADOS 615 S Channelside Dr Unit 6, Tampa (Hillsborough county), FL, 33602",Hillsborough,hillsborough
NHU Y COFFEE,"March 15, 2019",Administrative complaint recommended,"NHU Y COFFEE 422 W Waters Ave, Tampa (Hillsborough county), FL, 33604",Hillsborough,hillsborough
SUBWAY # 18611,"March 15, 2019",Warning Issued,"SUBWAY # 18611 3208 Lithia Pinecrest Rd, Valrico (Hillsborough county), FL, 33594",Hillsborough,hillsborough
BT IN A BOX,"March 15, 2019",Warning Issued,"BT IN A BOX 615 Channelside Dr Unit 8, Tampa (Hillsborough county), FL, 33602",Hillsborough,hillsborough
GALLITO,"March 15, 2019",Warning Issued,"GALLITO 615 Channelside Dr Unit 10, Tampa (Hillsborough county), FL, 33602",Hillsborough,hillsborough
FLOCK AND STOCK,"March 15, 2019",Warning Issued,"FLOCK AND STOCK 615 Channelside Dr Unit 3, Tampa (Hillsborough county), FL, 33602",Hillsborough,hillsborough
TIANI'S PIZZERIA,"March 14, 2019",Warning Issued,"TIANI'S PIZZERIA 5835 Memorial Hwy #20, Tampa (Hillsborough county), FL, 33615",Hillsborough,hillsborough
PROGRESS DONUTS,"March 14, 2019",Warning Issued,"PROGRESS DONUTS 9020 Progress Blvd, Riverview (Hillsborough county), FL, 33578",Hillsborough,hillsborough
THE BREAD BASKET DELI,"March 14, 2019",Warning Issued,"BREAD BASKET DELI 2927 N 40 St, Tampa (Hillsborough county), FL, 33605",Hillsborough,hillsborough
COLUMBIA CAFE AT THE TAMPA BAY HISTORY CENTER,"March 14, 2019",Warning Issued,"COLUMBIA CAFE AT THE TAMPA BAY HISTORY CENTER 801 Old Water St, Tampa (Hillsborough county), FL, 33602",Hillsborough,hillsborough
MCDONALDS #7393,"March 14, 2019",Warning Issued,"MCDONALDS #7393 6013 E Mlk Blvd, Tampa (Hillsborough county), FL, 336191101",Hillsborough,hillsborough
NARA HIBACHI,"March 14, 2019",Warning Issued,"NARA HIBACHI 13520 University Plaza St, Tampa (Hillsborough county), FL, 33612",Hillsborough,hillsborough
BERNINI,"March 14, 2019",Warning Issued,"BERNINI 1702 E 7 Ave, Tampa (Hillsborough county), FL, 336053806",Hillsborough,hillsborough
GRAPE LEAF EXPRESS,"March 14, 2019",Warning Issued,"GRAPE LEAF EXPRESS 10117 Adamo Dr, Tampa (Hillsborough county), FL, 33619",Hillsborough,hillsborough
CORELIFE EATERY,"March 14, 2019",Warning Issued,"CORELIFE EATERY 13149 N Dale Mabry Hwy Unit B, Tampa (Hillsborough county), FL, 33618",Hillsborough,hillsborough
HULA BAY CLUB/DUKES RETIRED SURFERS ISLAND BAR,"March 13, 2019",Emergency Order Callback Time Extension,"HULA BAY CLUB/DUKES RETIRED SURFERS ISLAND BAR 5210 W Tyson Ave, Tampa (Hillsborough county), FL, 33611",Hillsborough,hillsborough
WESTSHORE BAY CLUB,"March 13, 2019",Warning Issued,"WESTSHORE BAY CLUB 6003 Beacon Shores St, Tampa (Hillsborough county), FL, 33616",Hillsborough,hillsborough
MEYS ALREEM,"March 13, 2019",Warning Issued,"MEYS ALREEM 10700 N 56 St, Temple Terrace (Hillsborough county), FL, 33617",Hillsborough,hillsborough
TOKYO RESTAURANT,"March 13, 2019",Warning Issued,"TOKYO RESTAURANT 7911 W Hillsborough Ave, Tampa (Hillsborough county), FL, 33615",Hillsborough,hillsborough
AL'S FINGER LICKING GOOD BARBEQUE,"March 13, 2019",Warning Issued,"AL'S FINGER LICKING GOOD BARBEQUE 1609 Angel Oliva Sr St, Tampa (Hillsborough county), FL, 33605",Hillsborough,hillsborough
CULVER'S OF TAMPA HILLSBOROUGH,"March 13, 2019",Warning Issued,"CULVER'S OF TAMPA HILLSBOROUGH 8106 Hillsborough Ave, Tampa (Hillsborough county), FL, 33615",Hillsborough,hillsborough
RACCOON'S,"March 13, 2019",Warning Issued,"RACCOON'S 3240 Lithia Pinecrest Rd #105, Valrico (Hillsborough county), FL, 33596",Hillsborough,hillsborough
AL'S FINGER LICKING GOOD BAR B QUE,"March 13, 2019",Warning Issued,"AL'S FINGER LICKING GOOD BAR B QUE 1609 18th St N, Tampa (Hillsborough county), FL, 33605",Hillsborough,hillsborough
HULA BAY CLUB/DUKES RETIRED SURFERS ISLAND BAR,"March 13, 2019",Emergency order recommended,"HULA BAY CLUB/DUKES RETIRED SURFERS ISLAND BAR 5210 W Tyson Ave, Tampa (Hillsborough county), FL, 33611",Hillsborough,hillsborough
MARCO'S PIZZA,"March 12, 2019",Warning Issued,"MARCO'S PIZZA 20305 Bruce B Downs, Tampa (Hillsborough county), FL, 33647",Hillsborough,hillsborough
STAYBRIDGE SUITES TAMPA EAST/BRANDON,"March 12, 2019",Warning Issued,"STAYBRIDGE SUITES TAMPA EAST/BRANDON 3624 N Falkenburg Rd, Tampa (Hillsborough county), FL, 33619",Hillsborough,hillsborough
PHO QUYEN CUISINE,"March 12, 2019",Warning Issued,"PHO QUYEN CUISINE 2740 E Fowler Ave, Tampa (Hillsborough county), FL, 33612",Hillsborough,hillsborough
STEAK N SHAKE #126,"March 12, 2019",Warning Issued,"STEAK N SHAKE #126 5917 E Hillsborough Ave, Tampa (Hillsborough county), FL, 336105418",Hillsborough,hillsborough
BULLA GASTROBAR,"March 11, 2019",Administrative complaint recommended,"BULLA GASTROBAR 930 S Howard Ave, Tampa (Hillsborough county), FL, 33606",Hillsborough,hillsborough
HAMPTON INN TAMPA BUSCH GARDENS,"March 11, 2019",Warning Issued,"HAMPTON INN TAMPA BUSCH GARDENS 3333 E Busch Blvd, Tampa (Hillsborough county), FL, 33612",Hillsborough,hillsborough
HUNGRY HOWIES #197,"March 11, 2019",Warning Issued,"HUNGRY HOWIES #197 6104 N Us Highway 41, Apollo Beach (Hillsborough county), FL, 33572",Hillsborough,hillsborough
DAYS INN & SUITES,"March 11, 2019",Warning Issued,"DAYS INN & SUITES 2905 N 50th St, Tampa (Hillsborough county), FL, 33619",Hillsborough,hillsborough
COLUMBIA RESTAURANT,"March 11, 2019",Warning Issued,"COLUMBIA RESTAURANT 2117 E 7 Ave, Tampa (Hillsborough county), FL, 336053903",Hillsborough,hillsborough
ACROPOLIS GREEK TAVERNA,"March 11, 2019",Administrative complaint recommended,"ACROPOLIS GREEK TAVERNA 1833 E 7 Ave, Tampa (Hillsborough county), FL, 33605",Hillsborough,hillsborough
OUTFILED CONCESSIONS,"March 8, 2019",Warning Issued,"OUTFILED CONCESSIONS 3802 W Martin Luther King Blvd, Tampa (Hillsborough county), FL, 33614",Hillsborough,hillsborough
MAX'S CAFE,"March 8, 2019",Warning Issued,"MAX'S CAFE 3802 W Martin Luther King Blvd, Tampa (Hillsborough county), FL, 33614",Hillsborough,hillsborough
IRISH 31 WESTSHORE,"March 8, 2019",Warning Issued,"IRISH 31 WESTSHORE 214 Westshore Plaza St C38 & C39, Tampa (Hillsborough county), FL, 33609",Hillsborough,hillsborough
MAIN COURSE TAMPA,"March 8, 2019",Warning Issued,"MAIN COURSE TAMPA 2139 W Main St, Tampa (Hillsborough county), FL, 33607",Hillsborough,hillsborough
SKRIMP SHACK TEMPLE TERRACE,"March 8, 2019",Warning Issued,"SKRIMP SHACK TEMPLE TERRACE 11508 N 56 St, Temple Terrace (Hillsborough county), FL, 33617",Hillsborough,hillsborough
RESTAURANT BELLA COLOMBIA INC,"March 8, 2019",Warning Issued,"RESTAURANT BELLA COLOMBIA INC 5835 Memorial Hwy, Tampa (Hillsborough county), FL, 33615",Hillsborough,hillsborough
LA TERESITA,"March 8, 2019",Warning Issued,"LA TERESITA 3248 W Columbus Dr, Tampa (Hillsborough county), FL, 336071851",Hillsborough,hillsborough
CORNER EATERY,"March 8, 2019",Warning Issued,"CORNER EATERY 5550 Idlewild Ave, Tampa (Hillsborough county), FL, 33634",Hillsborough,hillsborough
HUNGRY HOWIES PIZZA & SUBS,"March 7, 2019",Warning Issued,"HUNGRY HOWIES PIZZA & SUBS 15441 N Dale Mabry Hwy, Tampa (Hillsborough county), FL, 33618",Hillsborough,hillsborough
MONTAURO RISTORANTE,"March 7, 2019",Call Back - Admin. complaint recommended,"MONTAURO RISTORANTE 2501 Tampa Bay Blvd Ste B, Tampa (Hillsborough county), FL, 33607",Hillsborough,hillsborough
CAPRICHO'S DELI COFFE,"March 7, 2019",Warning Issued,"CAPRICHO'S DELI COFFE 4810 E Busch Blvd Ste F, Tampa (Hillsborough county), FL, 33617",Hillsborough,hillsborough
TEQUILAS YBOR,"March 7, 2019",Warning Issued,"TEQUILAS YBOR 1613 E 7 Ave, Tampa (Hillsborough county), FL, 33605",Hillsborough,hillsborough
ALVAREZ AUTHENTIC LATIN FOOD 2,"March 7, 2019",Administrative complaint recommended,"ALVAREZ AUTHENTIC LATIN FOOD 2 12227 N Florida Ave, Tampa (Hillsborough county), FL, 33612",Hillsborough,hillsborough
BABUSHKA'S,"March 7, 2019",Warning Issued,"BABUSHKA'S 12639 N 56th Street, Temple Terrace (Hillsborough county), FL, 33617",Hillsborough,hillsborough
SHELDON DONUTS LLC,"March 7, 2019",Call Back - Admin. complaint recommended,"SHELDON DONUTS LLC 8809 W Waters Ave, Tampa (Hillsborough county), FL, 33615",Hillsborough,hillsborough
CRYSTAL'S FAST & BEST,"March 7, 2019",Emergency Order Callback Time Extension,"CRYSTAL'S FAST & BEST 4935 E 7 Ave, Tampa (Hillsborough county), FL, 33605",Hillsborough,hillsborough
O'BRIENS IRISH PUB,"March 7, 2019",Warning Issued,"O'BRIENS IRISH PUB 15435 N Dale Mabry Hwy, Tampa (Hillsborough county), FL, 33618",Hillsborough,hillsborough
HO HO CHOY,"March 7, 2019",Warning Issued,"HO HO CHOY 1441 E Fletcher Ave Ste-125, Tampa (Hillsborough county), FL, 33612-3633",Hillsborough,hillsborough
WINGATE BY WYNDHAM TAMPA - USF,"March 7, 2019",Warning Issued,"WINGATE BY WYNDHAM TAMPA - USF 3751 E Fowler Ave, Tampa (Hillsborough county), FL, 33612",Hillsborough,hillsborough
GARDEN GRILL CAFE,"March 7, 2019",Warning Issued,"GARDEN GRILL CAFE 8425 W Hillsborough Ave, Tampa (Hillsborough county), FL, 33615",Hillsborough,hillsborough
MR. EMPANADA #1009,"March 6, 2019",Warning Issued,"MR. EMPANADA #1009 17693 N Dale Mabry Hwy, Lutz (Hillsborough county), FL, 33548",Hillsborough,hillsborough
PICKER PLACE,"March 6, 2019",Warning Issued,"PICKER PLACE 709 N Park Rd, Plant City (Hillsborough county), FL, 33563",Hillsborough,hillsborough
CRYSTAL'S FAST & BEST,"March 6, 2019",Emergency order recommended,"CRYSTAL'S FAST & BEST 4935 E 7 Ave, Tampa (Hillsborough county), FL, 33605",Hillsborough,hillsborough
LSG SKY CHEFS INC,"March 6, 2019",Warning Issued,"LSG SKY CHEFS INC 4500 W Tampa Bay Blvd, Tampa (Hillsborough county), FL, 33614",Hillsborough,hillsborough
WINE BAR CAFE (THE),"March 6, 2019",Warning Issued,"WINE BAR CAFE (THE) 6428 N Florida Ave, Tampa (Hillsborough county), FL, 33604",Hillsborough,hillsborough
(THE) FORGE IRISH PUB,"March 6, 2019",Warning Issued,"(THE) FORGE IRISH PUB 109 W Bloomingdale Ave, Brandon (Hillsborough county), FL, 33511",Hillsborough,hillsborough
THE ASIAN KITCHEN,"March 6, 2019",Warning Issued,"ASIAN KITCHEN 5415 Bayshore Blvd, Tampa (Hillsborough county), FL, 33611",Hillsborough,hillsborough
ELMER'S SPORTS CAFE II,"March 6, 2019",Warning Issued,"ELMER'S SPORTS CAFE II 5206 S Macdill Ave, Tampa (Hillsborough county), FL, 33611",Hillsborough,hillsborough
SLICE MASTERS,"March 6, 2019",Warning Issued,"SLICE MASTERS 4538 W Village Dr, Tampa (Hillsborough county), FL, 33624",Hillsborough,hillsborough
MAMAS KITCHEN,"March 5, 2019",Warning Issued,"MAMAS KITCHEN 5524 S Dale Mabry, Tampa (Hillsborough county), FL, 336114226",Hillsborough,hillsborough
WAFFLE HOUSE #2158,"March 5, 2019",Warning Issued,"WAFFLE HOUSE #2158 4459 W Hillsborough Ave, Tampa (Hillsborough county), FL, 33614",Hillsborough,hillsborough
THE BRASS TAP,"March 5, 2019",Warning Issued,"BRASS TAP 1600 E 8th Ave E-113, Tampa (Hillsborough county), FL, 33605",Hillsborough,hillsborough
DIO MODERN  MEDITERRANEAN,"March 5, 2019",Warning Issued,"DIO MODERN MEDITERRANEAN 519 Franklin St, Tampa (Hillsborough county), FL, 33602",Hillsborough,hillsborough
CHINA YUAN RESTAURANT,"March 5, 2019",Emergency order recommended,"CHINA YUAN RESTAURANT 8502 N Armenia Ave #A1, Tampa (Hillsborough county), FL, 33604",Hillsborough,hillsborough
DUNKIN DONUTS #354727,"March 5, 2019",Warning Issued,"DUNKIN DONUTS #354727 11210 Causeway Blvd, Brandon (Hillsborough county), FL, 33511",Hillsborough,hillsborough
POKE FISH,"March 5, 2019",Warning Issued,"POKE FISH 4424 W Kennedy Blvd, Tampa (Hillsborough county), FL, 33609",Hillsborough,hillsborough
